Date,Player,Elo
2000-04-24,Lapentti N.,1545.3866162173501
2000-04-24,Hrbaty D.,1557.3246365998993
2000-04-24,Marin J.A.,1445.337883839818
2000-04-24,Haas T.,1504.075722034093
2000-04-24,Pavel A.,1467.5543286331438
2000-04-24,Rios M.,1490.0964307758863
2000-04-24,Vicente F.,1562.1826418403718
2000-04-24,Ferrero J.C.,1592.118454321789
2000-04-24,Safin M.,1587.7125493196304
2000-04-24,Zabaleta M.,1473.5365152625336
2000-04-24,Mantilla F.,1517.5507190988328
2000-04-24,Schalken S.,1501.6248745395724
2000-04-24,Tillstrom M.,1484.8427018566867
2000-04-24,Krajicek R.,1533.473285242763
2000-04-24,Etlis G.,1471.335343344521
2000-04-24,Haas T.,1519.268302499176
2000-04-24,Gaudio G.,1562.9122526227347
2000-04-24,Corretja A.,1517.0044121219673
2000-04-24,Escude N.,1500.5514698514935
2000-04-24,Ferrero J.C.,1604.5352270999103
2000-04-24,Clavet F.,1536.7041998838974
2000-04-24,Martin A.,1468.9535190281351
2000-04-24,Berasategui A.,1475.7240722459255
2000-04-24,Robredo T.,1482.0656526643209
2000-04-24,Fromberg R.,1485.24959990695
2000-04-24,Arazi H.,1517.1620216932586
2000-04-24,Portas A.,1483.912074831053
2000-04-24,Marin J.A.,1463.947783998244
2000-04-24,Gaudio G.,1576.3837982194368
2000-04-24,di Pasquale A.,1494.0719999479504
2000-04-24,Federer R.,1465.8518334164462
2000-04-24,Bruguera S.,1467.9295807124731
2000-04-24,Hrbaty D.,1570.7084367150646
2000-04-24,Kulti N.,1486.6161998848347
2000-04-24,Meligeni F.,1503.0151122420625
2000-04-24,Rochus C.,1483.545873715858
2000-04-24,Vinciguerra A.,1512.4980522299165
2000-04-24,Spadea V.,1467.204326112801
2000-04-24,Alami K.,1541.9200580586169
2000-04-24,Mirnyi M.,1485.248619834926
2000-04-24,Navarro S.,1501.4807976206785
2000-04-24,Grosjean S.,1516.9639026407442
2000-04-24,Squillari F.,1513.8475540175855
2000-04-24,Pavel A.,1486.5249828645453
2000-04-24,Puerta M.,1644.2219351847318
2000-04-24,Alonso J.,1490.5921843265564
2000-04-24,Blanco G.,1428.0184479167483
2000-04-24,Santoro F.,1514.848560971899
2000-04-24,Sargsian S.,1487.5889304557013
2000-04-24,Costa A.,1497.689245712956
2000-04-24,Gumy H.,1485.2534794225828
2000-04-24,Vicente F.,1575.2755122783308
2000-04-24,Sargsian S.,1470.684548942849
2000-04-24,Bruguera S.,1484.8339622253254
2000-04-24,El Aynaoui Y.,1572.9065399503063
2000-04-24,Clavet F.,1521.6782005923035
2000-04-24,Ulihrach B.,1488.5816574445817
2000-04-24,Rosset M.,1505.7929665294482
2000-04-24,Clement A.,1490.1398582194743
2000-04-24,Moya C.,1600.859971839888
2000-05-01,Malisse X.,1500.736306793522
2000-05-01,Paes L.,1483.263693206478
2000-05-01,Squillari F.,1528.5334909653736
2000-05-01,Mirnyi M.,1470.562682887138
2000-05-01,Haas T.,1503.6948790812135
2000-05-01,Squillari F.,1544.106914383336
2000-05-01,Jonsson F.,1469.4387739660467
2000-05-01,Kroslak J.,1515.2975328274754
2000-05-01,Hantschk M.,1523.7603787570517
2000-05-01,Zib T.,1467.7346377577585
2000-05-01,Mamiit C.,1483.2297854625724
